RoleID,RoleName,DutyName,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain demand forecasts,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain forecasts,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain forecast planning,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain supply forecasts,,,,
REQPRODUCTIONPLANNER,Production planner,Inquire into intercompany planning policies,,,,
REQPRODUCTIONPLANNER,Production planner,Inquire into manufacturing execution progress,,,,
REQPRODUCTIONPLANNER,Production planner,Inquire into materials kanban progress,,,,
REQPRODUCTIONPLANNER,Production planner,Inquire into production kanban progress,,,,
REQPRODUCTIONPLANNER,Production planner,Inquire into sales events kanban progress,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain kanban rules master,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain kanban schedule,,,,
REQPRODUCTIONPLANNER,Production planner,Inquire into production flow master,,,,
REQPRODUCTIONPLANNER,Production planner,Inquire into production orders,,,,
REQPRODUCTIONPLANNER,Production planner,Maintains production scheduling,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain generation of baseline demand forecasts,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain authorization of adjusted demand forecasts,,,,
REQPRODUCTIONPLANNER,Production planner,Review performance of demand forecasting process,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain the master for demand forecasting parameters,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain master scheduling,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain firming of planned orders,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain planned orders,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain safety stock levels,,,,
REQPRODUCTIONPLANNER,Production planner,Inquire into sales order progress,,,,
REQPRODUCTIONPLANNER,Production planner,Inquire into resource capacity,,,,
REQPRODUCTIONPLANNER,Production planner,View maximum quantity to report as finished,,,,
REQPRODUCTIONPLANNER,Production planner,Enhanced preview for released products,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain intercompany master planning,,,,
REQPRODUCTIONPLANNER,Production planner,Inquire into BOM master,,,,
REQPRODUCTIONPLANNER,Production planner,Inquire into route master,,,,
REQPRODUCTIONPLANNER,Production planner,View intercompany master planning demand,,,,
REQPRODUCTIONPLANNER,Production planner,Delete kanbans,,,,
REQPRODUCTIONPLANNER,Production planner,Grants access to view and maintain the Exclude Specific Transactions data entity.,,,,
REQPRODUCTIONPLANNER,Production planner,Grants access to the forms and controls related to the setup of the Planning Optimization,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain multisource policy assignments,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain multisource policies,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain multisource order quantity per vendor,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain multisource policy assignments details,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain multisource policy details,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain multisource policy entries details,,,,
REQPRODUCTIONPLANNER,Production planner,Maintain multisource vendor order quantity details,,,,
REQPRODUCTIONPLANNER,Production planner,Grants access to opportunities, actions and impact within the relevant workspace and forms,,,
REQPRODUCTIONPLANNER,Production planner,Enable rule to turn off Master planning processes,,,,
REQPRODUCTIONPLANNER,Production planner,Inquire into electronic batch records,,,,
RETAILCATALOGMANAGER,Retail catalog manager,Maintain all category hierarchy details,,,,
RETAILCATALOGMANAGER,Retail catalog manager,Maintain all category hierarchy details,,,,
RETAILCATALOGMANAGER,Retail catalog manager,Process catalog requests,,,,
RETAILCATALOGMANAGER,Retail catalog manager,View call center channel,,,,
RETAILCATALOGMANAGER,Retail catalog manager,Maintain source code and catalog,,,,
RETAILCATALOGMANAGER,Retail catalog manager,Maintain retail add products lists,,,,
RETAILCATALOGMANAGER,Retail catalog manager,View retail assortments,,,,
RETAILCATALOGMANAGER,Retail catalog manager,Retail catalog approval workflow duty,,,,
RETAILCATALOGMANAGER,Retail catalog manager,Maintain retail catalog,,,,
RETAILCATALOGMANAGER,Retail catalog manager,View retail channels,,,,
RETAILCATALOGMANAGER,Retail catalog manager,Maintain retail product reference data,,,,
RETAILCATALOGMANAGER,Retail catalog manager,Maintain retail kits,,,,
RETAILCATALOGMANAGER,Retail catalog manager,Operating unit picker,,,,
RETAILCATALOGMANAGER,Retail catalog manager,Maintain trade allowance statistics,,,,
RETAILCATALOGMANAGER,Retail catalog manager,Enhanced preview for released products,,,,
RETAILCATALOGMANAGER,Retail catalog manager,Maintain product categorization,,,,
RETAILCATALOGMANAGER,Retail catalog manager,Maintain procurement category hierarchy,,,,
RETAILCATALOGMANAGER,Retail catalog manager,Maintain media management security.,,,,
RETAILCATALOGMANAGER,Retail catalog manager,View recommendation lists,,,,
RETAILCATALOGMANAGER,Retail catalog manager,View task management process,,,,
RETAILCATALOGMANAGER,Retail catalog manager,View warranty groups,,,,
RETAILCATALOGMANAGER,Retail catalog manager,View warranty settings,,,,
RETAILCATALOGMANAGER,Retail catalog manager,RetailCatalogManagementWorkspaceMaintain,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain all category hierarchy details,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain all category hierarchy details,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,View call center channel,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain installment billing setup,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain retail add products lists,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain retail assortments,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain retail barcodes,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,View retail catalog,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain retail campaign discounts,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Inquire into retail sales reports,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Inquire into retail statements,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain retail product links,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain retail product reference data,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain retail kits,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Edit mass update worksheets,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Operating unit picker,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain retail product pricing,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain retail product reference data,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Enhanced preview for released products,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain procurement category hierarchy,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain product categorization,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Retail workflow configuration,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain media management security.,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Channel categories and product attributes,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain recommendation lists,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,View task management process,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain warranty groups,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintian warranty settings,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Inquire into RFID/barcode master,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain channel merchandising configuration validations,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,UnifiedPricingMaintain,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,RetailCategoryAndProductWorkspaceMaintain,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain commerce pricing and discount management workspace,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain pricing management workspace,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Enable pricing setting process,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain sales base price,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain vendor price groups,,,,
RETAILMERCHANDISINGMANAGER,Retail merchandising manager,Maintain activation of base price,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Inquire into customer master,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,View sensitive customer information,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Enhanced preview for released products,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,View basic information about workers in the system,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Inquire into workers,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain call center channels,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain account export,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail add products lists,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,View retail assortments,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail barcode masks,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail batches,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Manage Commerce Data Exchange: Synch Service,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain Retail Channel Reports,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail channels,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail counting and receiving,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail counting,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,View Email notification forms,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail gift cards,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail gift cards,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail income and expense,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail infocodes,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Inquire into retail sales reports,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Inquire into retail shifts,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Inquire into retail statements,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain inventory availability service,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,View retail product links,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail labels,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail loyalty,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Operating unit picker,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail parameters,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail POS permissions,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Retail redeployment duty,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,RetailProductPricingView,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail campaign discounts,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail reference data,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail replenishment,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail rounding,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Prepayment,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Manage Commerce Data Exchange: Synch Service,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail statements,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain Commerce Data Exchange: Synch Service Execution,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail store inventory reference data,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail store inventory worksheets,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain store locator groups,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail store tenders,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail tax reference data,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail register profiles,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail register reference data,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail registers,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail till activities,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain Commerce Data Exchange: Real-time Service profiles,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,View retail transactions,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail worker,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Retail workflow configuration,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Inquire Retail Z reports,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Generate retail open statement report,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain setup for retail gift cards,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain Retail delivery mode,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Inquire into retail sales operations reports.,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Inquire into retail store manager reports.,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail coupons,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Approve physical inventory counting,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Approve inventory adjustment journal,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail period grand total journal,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail customer search field,,,,
RETAILOPERATIONSMANAGER,Retail operations manager,Maintain retail customer search field translation,,,,
